Date,precip,Dry_PET,Dry_runoff,Elder_PET,Elder_runoff
9/9/18,0,,0,,0.088998016
9/10/18,0,,0,,0.088619558
9/11/18,0,,0,,0.09161694
9/12/18,0,,0,,0.094341832
9/13/18,0,,0,,0.100260904
9/14/18,0,,0,,0.105740966
9/15/18,0,,0,,0.105740966
9/16/18,0,,0,,0.107845188
9/17/18,0,,0,,0.112886239
9/18/18,0,,0,,0.117352035
9/19/18,0,,0,,0.107073136
9/20/18,0,,0,,0.099549405
9/21/18,0,,0,,0.094205588
9/22/18,0,,0,,0.083548231
9/23/18,0,,0,,0.082715625
9/24/18,0,,0,,0.08248855
9/25/18,0,,0,,0.078794807
9/26/18,0,,0,,0.073935416
9/27/18,0,,0,,0.071331629
9/28/18,0,,0,,0.069878353
9/29/18,1.148342167,,0,,0.085319411
9/30/18,0,,0,,0.136305176
10/1/18,7.430189962,,0,,0.143389897
10/2/18,0.400748882,,0,,0.225954138
10/3/18,1.267255413,,0,,0.199886001
10/4/18,0,,0,,0.198160235
10/5/18,0,,0,,0.179282786
10/6/18,0,,0,,0.161737506
10/7/18,0,,0,,0.140725557
10/8/18,0,,0,,0.12484549
10/9/18,0,,0,,0.11553544
10/10/18,0,,0,,0.11218353
10/11/18,0,,0,,0.108087401
10/12/18,0,,0,,0.106649263
10/13/18,0,,0,,0.104000062
10/14/18,0,,0,,0.102486233
10/15/18,0,,0,,0.098731937
10/16/18,0,,0,,0.099912724
10/17/18,0,,0,,0.101729319
10/18/18,0,,0,,0.102486233
10/19/18,0,,0,,0.105286817
10/20/18,0,,0,,0.109449847
10/21/18,0,,0,,0.116579983
10/22/18,0,,0,,0.13388305
10/23/18,0,,0,,0.139696154
10/24/18,0,,0,,0.155621636
10/25/18,0,,0,,0.169094716
10/26/18,0,,0,,0.17428715
10/27/18,0,,0,,0.176467064
10/28/18,0,,0,,0.21344991
10/29/18,0,,0,,0.229799264
10/30/18,0,,0,,0.232524157
10/31/18,0,,0,,0.230616732
11/1/18,0,,0,,0.232524157
11/2/18,0,,0,,0.235249049
11/3/18,0,,0,,0.239472633
11/4/18,0,,0,,0.242166084
11/5/18,0,,0,,0.25500452
11/6/18,0,,0,,0.264950377
11/7/18,0,,0,,0.252688361
11/8/18,0,,0,,0.250780936
11/9/18,0,,0,,0.251325915
11/10/18,0,,0,,0.260590549
11/11/18,0,,0,,0.263315442
11/12/18,0,,0,,0.259091858
11/13/18,0,,0,,0.258683125
11/14/18,0,,0,,0.256911944
11/15/18,0,,0,,0.258683125
11/16/18,0,,0,,0.261135528
11/17/18,0,,0,,0.264132909
11/18/18,0,,0,,0.262770463
11/19/18,0,,0,,0.26386042
11/20/18,0,,0,,0.258955614
11/21/18,41.29042249,,0,,0.509055327
11/22/18,62.12412643,,0.006750267,,0.839721028
11/23/18,126.4173645,,30.6966957,,3.462460301
11/24/18,0,,5.678807961,,2.009926096
11/25/18,0,,0.395540816,,0.791581261
11/26/18,0,,0.121402296,,0.541436133
11/27/18,54.55278202,,15.83124551,,1.763883445
11/28/18,15.72034224,,3.556137696,,1.597210856
11/29/18,22.63883544,,33.36312779,,3.082156142
11/30/18,9.381053961,,4.842588019,,2.005975002
12/1/18,18.46120475,,15.86387925,,2.689166096
12/2/18,0,,3.730358436,,2.268321593
12/3/18,0,,1.154447476,,1.63004581
12/4/18,0,,0.527747433,,1.245820834
12/5/18,0,,0.377942904,,1.022001195
12/6/18,0,,0.2745499,,0.878232841
12/7/18,0,,0.197644655,,0.763136411
12/8/18,0,,0.139747829,,0.679103755
12/9/18,15.88613653,,0.333671107,,0.662118592
12/10/18,0,,2.422476728,,0.800255502
12/11/18,0,,0.704178769,,0.669823982
12/12/18,0,,0.622215055,,0.642529643
12/13/18,0,,0.330746582,,0.601913607
12/14/18,17.70531094,,2.543270455,,0.708956466
12/15/18,0,,2.02325613,,0.775247044
12/16/18,58.25459589,,33.86300127,,3.113174502
12/17/18,0,,11.87358633,,3.809399664
12/18/18,54.48111105,,24.59454959,,4.763566176
12/19/18,0,,12.1288323,,6.194588868
12/20/18,20.12542914,,9.83585024,,4.401912392
12/21/18,0,,11.15409013,,4.407224557
12/22/18,0,,3.574108909,,3.657108452
12/23/18,4.975343218,,4.049936848,,3.157515534
12/24/18,72.31546049,,44.37997631,,8.240626688
12/25/18,0,,13.04329348,,8.836707787
12/26/18,0,,3.919622594,,6.020587017
12/27/18,0,,1.758884159,,4.625821485
12/28/18,0,,0.971605653,,3.686670508
12/29/18,0,,0.583663129,,3.065398406
12/30/18,0,,0.407433569,,2.625585272
12/31/18,0,,0.335877201,,2.298598176
1/1/19,0,,0.250071388,,2.207768427
1/2/19,0,,0.195523667,,2.118755274
1/3/19,0,,0.16339723,,2.057596576
1/4/19,0,,0.142448938,,2.018237018
1/5/19,41.1055785,,12.83488741,,2.440292584
1/6/19,37.49455794,,44.13351462,,5.754354468
1/7/19,0,,12.12442757,,5.477376109
1/8/19,16.38511814,,6.037961859,,4.740263299
1/9/19,49.78078057,,28.39801339,,9.821350868
1/10/19,0,,12.3695703,,13.53887201
1/11/19,0,,6.53170282,,9.530614158
1/12/19,0,,3.412096745,,6.936819298
1/13/19,0,,1.760108245,,5.400282715
1/14/19,0,,1.067479906,,4.513935749
1/15/19,10.03668384,,2.517163724,,4.0376851
1/16/19,76.05591682,,58.03222872,,7.649075912
1/17/19,21.3617027,,57.1881367,,16.15558465
1/18/19,20.29000334,,27.28197497,,14.02683811
1/19/19,28.87229724,,35.84995761,,15.24229153
1/20/19,82.32055263,,66.01985722,,25.63972426
1/21/19,0,,24.86363202,,26.01666771
1/22/19,0,,7.142010894,,18.27161503
1/23/19,0,,3.05153121,,11.70674356
1/24/19,0,,1.592275797,,8.654712614
1/25/19,0,,0.992791162,,7.026135218
1/26/19,0,,0.656049064,,5.843531889
1/27/19,0,,0.467699458,,5.047560523
1/28/19,0,,0.363293256,,4.433097273
1/29/19,0,,0.287702539,,3.956735078
1/30/19,0,,0.219955922,,3.636823142
1/31/19,0,,0.184042662,,3.39778952
2/1/19,5.555610118,,0.232741004,,3.165568128
2/2/19,8.06887826,,3.288795113,,3.119093574
2/3/19,27.24896996,,6.469568932,,3.171472062
2/4/19,18.83386959,,21.42725424,,4.296549884
2/5/19,2.222423849,,7.438203725,,3.886604951
2/6/19,0,,3.795197696,,3.672246744
2/7/19,0,,2.462693765,,3.509964259
2/8/19,0,,1.902883468,,3.358127196
2/9/19,40.00538389,,25.25348599,,4.184526527
2/10/19,13.96731641,,14.92374369,,4.839409016
2/11/19,0.326012778,,12.02119517,,4.76432309
2/12/19,27.4601507,,22.19753893,,5.2488998
2/13/19,77.80240117,,71.39351599,,13.0274081
2/14/19,88.35047258,,90.18514618,,51.02815287
2/15/19,38.25810839,,41.80915957,,30.72316253
2/16/19,31.88703859,,38.18263662,,22.64688403
2/17/19,3.902875061,,16.72312665,,17.53619683
2/18/19,0,,7.917043273,,12.02828087
2/19/19,0,,4.73917595,,9.292034685
2/20/19,0,,3.590466916,,7.722950774
2/21/19,0,,2.698066988,,6.762880329
2/22/19,0,,1.749954377,,5.953435885
2/23/19,0,,1.274954055,,5.295071589
2/24/19,33.16415224,,4.771264236,,5.675042705
2/25/19,141.9532438,,98.66198671,,35.83445526
2/26/19,136.5168501,,110.3173723,,67.81349045
2/27/19,29.20672381,,63.07969491,,91.6714378
2/28/19,0,,14.51030524,,33.96578456
3/1/19,0,,5.863307603,,20.95139539
3/2/19,15.83656332,,19.744289,,15.6731273
3/3/19,3.202508614,,12.78072167,,12.98184185
3/4/19,0,,5.707421474,,11.14920028
3/5/19,11.95605255,,5.649668831,,9.927086012
3/6/19,30.94298699,,37.0328163,,14.13371444
3/7/19,0,,12.67835684,,15.53794236
3/8/19,0,,6.035473437,,12.8236467
3/9/19,17.61106499,,8.13601809,,10.64494379
3/10/19,0,,6.70175921,,9.681819362
3/11/19,0,,3.38707452,,8.721321096
3/12/19,0,,2.044717778,,7.823620413
3/13/19,0,,1.316433737,,7.083206577
3/14/19,0,,0.825672007,,6.294501592
3/15/19,0,,0.557658644,,5.669290154
3/16/19,0,,0.411403837,,5.130366978
3/17/19,0,,0.312462893,,4.727839808
3/18/19,0,,0.243117371,,4.407210794
3/19/19,0,,0.211589958,,4.153615729
3/20/19,33.0323697,,4.377726484,,4.635647613
3/21/19,0,,2.230733093,,4.617027514
3/22/19,22.17518064,,14.80455474,,4.792783078
3/23/19,0,,7.86611482,,5.384387509
3/24/19,0,,2.664983615,,5.182745466
3/25/19,39.02021097,,34.51058894,,6.835392746
3/26/19,0.203223392,,8.888116979,,7.36175114
3/27/19,26.60468351,,31.83472834,,8.446106958
3/28/19,40.877862,,26.66414079,,10.81827723
3/29/19,4.769788222,,16.8520565,,16.21825718
3/30/19,0,,6.346994123,,14.23922834
3/31/19,0,,2.957815239,,10.6378288
4/1/19,0,,1.809771072,,8.768098417
4/2/19,3.048989345,,2.085987577,,7.458636205
4/3/19,0,,1.757777778,,6.4060708
4/4/19,1.401045998,,1.378230162,,5.666111113
4/5/19,20.53988852,,15.88575482,,6.058041479
4/6/19,6.199470531,,6.684797444,,6.083776574
4/7/19,19.51068225,,7.430808031,,6.390478359
4/8/19,60.20518588,,42.25535939,,13.86319318
4/9/19,0,,15.83931152,,20.05218088
4/10/19,0,,5.39356612,,14.74257653
4/11/19,0,,2.663395142,,10.54851288
4/12/19,0,,1.602553128,,8.627160924
4/13/19,0,,1.012882876,,7.254420653
4/14/19,0,,0.693301711,,6.243636932
4/15/19,11.69850266,,0.967092573,,5.605406564
4/16/19,0,,1.227971185,,5.049528501
4/17/19,0,,0.532586206,,4.442937162
4/18/19,0,,0.378334586,,4.084916569
4/19/19,0,,0.283109986,,3.797289031
4/20/19,0,,0.263338338,,3.549626583
4/21/19,0,,0.206635356,,3.318010724
4/22/19,0,,0.155666232,,3.101835921
4/23/19,0,,0.129183717,,2.90594643
4/24/19,0,,0.112243965,,2.724286932
4/25/19,0,,0.096064348,,2.581078695
4/26/19,0,,0.081319154,,2.441200882
4/27/19,0,,0.066971017,,2.333264864
4/28/19,0,,0.061757124,,2.242435115
4/29/19,0,,0.058059785,,2.154178876
4/30/19,0,,0.055588754,,2.046697006
5/1/19,0,,0.048121189,,1.945573219
5/2/19,0,,0.043449236,,1.858225277
5/3/19,0,,0.040132577,,1.771785633
5/4/19,0,,0.038205341,,1.712140765
5/5/19,0,,0.036569872,,1.662335786
5/6/19,0,,0.036689499,,1.602236769
5/7/19,0,,0.036028467,,1.532297862
5/8/19,0,,0.034435592,,1.469171187
5/9/19,0,,0.033228149,,1.426102748
5/10/19,0,,0.031365755,,1.376343184
5/11/19,0,,0.031550932,,1.330988862
5/12/19,0,,0.028632174,,1.288798444
5/13/19,0,,0.0247114,,1.247531461
5/14/19,0,,0.019801306,,1.220751824
5/15/19,57.20665777,,0.944315635,,1.651330248
5/16/19,121.8263232,,53.0308342,,6.118897411
5/17/19,1.772894624,,24.26597359,,8.902677828
5/18/19,36.66624858,,25.90609045,,7.579742537
5/19/19,9.648381606,,21.49633084,,9.1297522
5/20/19,8.743902898,,6.364060496,,8.320761904
5/21/19,48.12635549,,48.29472799,,10.56894957
5/22/19,0,,15.76779499,,13.30368192
5/23/19,0,,4.174126442,,10.44572388
5/24/19,0,,1.542773728,,8.259451824
5/25/19,0,,0.753340575,,6.731392683
5/26/19,0,,0.535647459,,5.681854936
5/27/19,0,,0.357141165,,4.902687074
5/28/19,0,,0.255991978,,4.362401452
5/29/19,0,,0.200295517,,3.974104276
5/30/19,0,,0.161647722,,3.659833345
5/31/19,0,,0.127700295,,3.385224738
6/1/19,0,,0.098758131,,3.161783556
6/2/19,0,,0.084682163,,2.961655342
6/3/19,0,,0.071007261,,2.761224363
6/4/19,0,,0.057676213,,2.566697318
6/5/19,0,,0.053057339,,2.436356629
6/6/19,0,,0.037804319,,2.324938803
6/7/19,0,,0.037129316,,2.217456934
6/8/19,0,,0.035685405,,2.096501985
6/9/19,0,,0.029636219,,1.967977891
6/10/19,0,,0.025394793,,1.870033145
6/11/19,0,,0.02265394,,1.779657545
6/12/19,0,,0.019550472,,1.693066518
6/13/19,0,,0.015912702,,1.612228041
6/14/19,0,,0.016688644,,1.547738919
6/15/19,0,,0.017016205,,1.495375569
6/16/19,0,,0.015162898,,1.420123122
6/17/19,0,,0.01427002,,1.364035753
6/18/19,0,,0.013427531,,1.31143019
6/19/19,0,,0.011245978,,1.261231615
6/20/19,0,,0.008121599,,1.215574528
6/21/19,0,,0.007171187,,1.176669119
6/22/19,0,,0.006328789,,1.135871424
6/23/19,0,,0.005538231,,1.101416672
6/24/19,0,,0.004308234,,1.05810602
6/25/19,0,,0.003688898,,1.030039628
6/26/19,0,,0.003273043,,1.023575577
6/27/19,0,,0.005561124,,1.005636702
6/28/19,0,,0.005616831,,0.966988644
6/29/19,0,,0.004097067,,0.930823266
6/30/19,0,,0.003257008,,0.891932995
7/1/19,0,,0.00275236,,0.861505029
7/2/19,0,,0.002395161,,0.834725391
7/3/19,0,,0.000675635,,0.827931326
